Survived,Age,SibSp,Parch,Fare,FamilySize,Singleton,SmallFamily,LargeFamily,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty
0,-1.0459198725951186,0.4327933656785018,2.0089333664952354,-0.17626323901354432,1.299429290952638,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.3416054850621629,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.3416054850621629,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.855284312263728,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,-1.589111208265964,3.1548090514635256,0.7676298785983874,-0.06199888922968463,2.5396987052416584,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
1,-2.102790035467529,0.4327933656785018,2.0089333664952354,-0.23415046467497105,1.299429290952638,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,1.1994309965425325,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,-0.5609748304808925,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,0.4329930349338882,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,-1.0020496914641752,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-1.378972702458321,6.784163299176891,2.0089333664952354,0.7519458402879414,5.64037224096421,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,1.5284054484197613,-0.47454519624983954,-0.4736736092984604,-0.030371322596999754,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.3416054850621629,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.6857521693409674,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1.4195790653432034,-0.47454519624983954,-0.4736736092984604,-0.1263453225405672,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1,0.09869065253917866,-0.47454519624983954,-0.4736736092984604,-0.4735861242916626,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,0.025307962938955077,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0.025307962938955077,0.4327933656785018,0.7676298785983874,-0.1621689579829361,0.6792945838081278,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,0.3188387213398495,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0.09869065253917866,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0.6792945838081278,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,-1.3689631394652932,0.4327933656785018,2.0089333664952354,1.7677408088510642,1.299429290952638,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
1,-2.1453519954356586,-0.47454519624983954,0.7676298785983874,-0.47694056317694733,0.059159876663617626,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1,-0.1948401058617157,-0.47454519624983954,-0.4736736092984604,-0.5079822104125026,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.09869065253917866,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.6857521693409674,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,-0.855284312263728,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0.6857521693409674,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0.24545603173962585,0.4327933656785018,-0.4736736092984604,0.4207302360686478,0.059159876663617626,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,-0.2682227954619393,-0.47454519624983954,-0.4736736092984604,-0.4896093083547455,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.6857521693409674,-0.47454519624983954,-0.4736736092984604,-0.1621689579829361,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.392221410940073,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-1.735876587466411,3.1548090514635256,2.0089333664952354,-0.01870931177853076,3.1598334123861687,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0.061999307739066874,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.6687601454830014,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,-0.48837086426261006,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0.09869065253917866,0.4327933656785018,0.7676298785983874,0.09664633805084172,0.6792945838081278,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0.9792829277418618,-0.47454519624983954,-0.4736736092984604,-0.5185529211854588,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-1.4423458290655167,2.2474704895351842,2.0089333664952354,-0.08666388103324908,2.5396987052416584,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1,1.6397271341438742,0.4327933656785018,0.7676298785983874,1.2341715984066093,0.6792945838081278,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1,-0.1948401058617157,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.6123694797407438,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1,-0.1948401058617157,-0.47454519624983954,0.7676298785983874,-0.397241430886295,0.059159876663617626,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,-2.0294073458673054,3.1548090514635256,0.7676298785983874,0.1506737441786005,2.5396987052416584,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,0.3303494659662885,-0.47454519624983954,-0.4736736092984604,-0.5084855775921673,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0.005414265229714261,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-2.102790035467529,-0.47454519624983954,2.0089333664952354,0.09664633805084172,0.6792945838081278,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0.4329930349338882,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,2.37355403014611,-0.47454519624983954,-0.4736736092984604,0.962353321387736,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1,-1.0754323810643989,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0.059159876663617626,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,-2.115265092699567,0.4327933656785018,0.7676298785983874,-0.2708962687904854,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-0.5006073020074966,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.48837086426261006,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.855284312263728,-0.47454519624983954,-0.4736736092984604,-0.48130374989027985,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.6857521693409674,0.4327933656785018,0.7676298785983874,1.0259447039291216,0.6792945838081278,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
0,-0.6351362434630573,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.08407392357151794,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.17207334213940226,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1.545941436024445,-0.47454519624983954,-0.4736736092984604,-0.05042144409739929,-0.5609748304808925,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.7085189330632808,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-1.0020496914641752,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0.025307962938955077,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,-0.5609748304808925,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0.35553006613996124,-0.47454519624983954,-0.4736736092984604,-0.5188046047752911,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.9286670018639517,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.9059002381416382,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-1.378972702458321,6.784163299176891,2.0089333664952354,0.7519458402879414,5.64037224096421,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.392221410940073,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.1214574162614921,-0.47454519624983954,0.7676298785983874,0.016023023618325298,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,1.1277802257772191,0.4327933656785018,-0.4736736092984604,1.145663540471827,0.059159876663617626,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,-1.8826419666668583,3.1548090514635256,2.0089333664952354,-0.01870931177853076,3.1598334123861687,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,3.254146305348793,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-1.5157285186657403,0.4327933656785018,0.7676298785983874,-0.3414522396297103,0.6792945838081278,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,-1.0020496914641752,-0.47454519624983954,0.7676298785983874,0.14488502161245778,0.059159876663617626,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,1.0526656173420854,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,-0.855284312263728,-0.47454519624983954,0.7676298785983874,-0.4601623283443675,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,1.126048306942309,0.4327933656785018,0.7676298785983874,2.671117778445337,0.6792945838081278,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1,1.5663444445436505,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,-0.41498817466238647,-0.47454519624983954,3.250236854392083,-0.26066180729354516,1.299429290952638,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,-0.5006073020074966,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0.8325175485414146,1.340131927606843,-0.4736736092984604,-0.36435544630444866,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.6351362434630573,0.4327933656785018,-0.4736736092984604,-0.41687275089321363,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1.3461963757429798,-0.47454519624983954,-0.4736736092984604,-0.1263453225405672,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,-1.378972702458321,6.784163299176891,2.0089333664952354,0.7519458402879414,5.64037224096421,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,-0.41498817466238647,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0.9059002381416382,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,-0.1948401058617157,0.4327933656785018,-0.4736736092984604,-0.3693891181010945,0.059159876663617626,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0.09869065253917866,-0.47454519624983954,-0.4736736092984604,0.3682954836973478,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,-0.2607243582334596,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-1.8826419666668583,0.4327933656785018,0.7676298785983874,-0.4242561406845337,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,-0.2682227954619393,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1.2728136861427561,0.4327933656785018,0.7676298785983874,0.40974072380221066,0.6792945838081278,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,0.24545603173962585,-0.47454519624983954,-0.4736736092984604,-0.5477482176060045,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,1.2728136861427561,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.1214574162614921,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,0.059159876663617626,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-1.0754323810643989,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-0.5609748304808925,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,-0.7085189330632808,-0.47454519624983954,-0.4736736092984604,-0.45017955043725955,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.7819016226635045,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.13081019997533558,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1.9332578925447685,-0.47454519624983954,0.7676298785983874,1.0259447039291216,0.059159876663617626,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1,-0.3416054850621629,-0.47454519624983954,0.7676298785983874,-0.12491978668775715,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,0.24545603173962585,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.5617535538628337,-0.47454519624983954,-0.4736736092984604,-0.4366711888037809,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,-0.1214574162614921,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.3416054850621629,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.6857521693409674,-0.47454519624983954,5.73284383018578,-0.06199888922968463,2.5396987052416584,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,-0.1948401058617157,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,-0.7819016226635045,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,-1.0459198725951186,0.4327933656785018,2.0089333664952354,-0.17626323901354432,1.299429290952638,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,-0.2682227954619393,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,-0.5609748304808925,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,0.17207334213940226,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
